,date,scheme_code,scheme_name,nav
15054,2020-04-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2973.8051
15055,2020-04-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2974.0675
15056,2020-04-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2974.2672
15057,2020-04-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2974.6952
15058,2020-04-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2974.8861
15059,2020-04-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2975.1129
15060,2020-04-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2975.3787
15061,2020-04-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2975.6561
15062,2020-05-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2976.5262
15063,2020-05-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2976.8172
15064,2020-05-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2977.0889
15065,2020-05-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2977.3536
15066,2020-05-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2977.6208
15067,2020-05-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2977.8771
15068,2020-05-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2978.423
15069,2020-05-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2978.6849
15070,2020-05-12,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2978.9127
15071,2020-05-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2979.0747
15072,2020-05-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2979.2429
15073,2020-05-15,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2979.4682
15074,2020-05-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2979.9468
15075,2020-05-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2980.2018
15076,2020-05-19,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2980.4629
15077,2020-05-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2980.7129
15078,2020-05-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2980.932
15079,2020-05-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2981.1161
15080,2020-05-25,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2981.711
15081,2020-05-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2981.929
15082,2020-05-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2982.1601
15083,2020-05-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2982.4055
15084,2020-05-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2982.6477
15085,2020-05-31,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2983.1512
15086,2020-06-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2983.4036
15087,2020-06-02,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2983.6565
15088,2020-06-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2983.9074
15089,2020-06-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2984.16
15090,2020-06-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2984.3962
15091,2020-06-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2984.9006
15092,2020-06-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2985.1534
15093,2020-06-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2985.3959
15094,2020-06-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2985.6446
15095,2020-06-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2985.8871
15096,2020-06-12,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2986.1089
15097,2020-06-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2986.5835
15098,2020-06-15,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2986.8153
15099,2020-06-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2987.0505
15100,2020-06-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2987.2855
15101,2020-06-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2987.5162
15102,2020-06-19,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2987.7395
15103,2020-06-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2988.2171
15104,2020-06-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2988.4595
15105,2020-06-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2988.6863
15106,2020-06-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2988.9039
15107,2020-06-25,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2989.0645
15108,2020-06-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2989.2561
15109,2020-06-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2989.6768
15110,2020-06-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2989.9126
15111,2020-06-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2990.1609
15112,2020-07-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2990.4014
15113,2020-07-02,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2990.6373
15114,2020-07-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2990.8794
15115,2020-07-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2991.3851
15116,2020-07-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2991.6404
15117,2020-07-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2991.8964
15118,2020-07-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2992.1494
15119,2020-07-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2992.3895
15120,2020-07-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2992.6214
15121,2020-07-12,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2993.1234
15122,2020-07-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2993.3732
15123,2020-07-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2993.6225
15124,2020-07-15,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2993.8729
15125,2020-07-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2994.124
15126,2020-07-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2994.3609
15127,2020-07-19,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2994.8707
15128,2020-07-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2995.125
15129,2020-07-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2995.3808
15130,2020-07-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2995.6374
15131,2020-07-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2995.8935
15132,2020-07-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2996.1299
15133,2020-07-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2996.6384
15134,2020-07-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2996.8937
15135,2020-07-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2997.1453
15136,2020-07-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2997.3994
15137,2020-07-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2997.6568
15138,2020-07-31,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2997.8942
15139,2020-08-02,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2998.4011
15140,2020-08-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2998.6694
15141,2020-08-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2998.9274
15142,2020-08-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2999.1726
15143,2020-08-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2999.4074
15144,2020-08-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,2999.6337
15145,2020-08-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3000.146
15146,2020-08-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3000.4054
15147,2020-08-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3000.666
15148,2020-08-12,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3000.9248
15149,2020-08-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3001.1813
15150,2020-08-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3001.4203
15151,2020-08-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3001.9319
15152,2020-08-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3002.1879
15153,2020-08-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3002.4432
15154,2020-08-19,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3002.6996
15155,2020-08-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3002.9351
15156,2020-08-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3003.16
15157,2020-08-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3003.6386
15158,2020-08-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3003.8852
15159,2020-08-25,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3004.1318
15160,2020-08-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3004.3763
15161,2020-08-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3004.6199
15162,2020-08-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3004.8495
15163,2020-08-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3005.3357
15164,2020-08-31,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3005.5759
15165,2020-09-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3005.816
15166,2020-09-02,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3006.0553
15167,2020-09-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3006.2949
15168,2020-09-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3006.5264
15169,2020-09-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3007.0088
15170,2020-09-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3007.2599
15171,2020-09-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3007.5057
15172,2020-09-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3007.7618
15173,2020-09-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3008.0187
15174,2020-09-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3008.2686
15175,2020-09-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3008.7828
15176,2020-09-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3009.04
15177,2020-09-15,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3009.2994
15178,2020-09-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3009.5598
15179,2020-09-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3009.8202
15180,2020-09-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3010.0644
15181,2020-09-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3010.5846
15182,2020-09-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3010.8444
15183,2020-09-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3011.1032
15184,2020-09-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3011.3626
15185,2020-09-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3011.6232
15186,2020-09-25,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3011.8581
15187,2020-09-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3012.378
15188,2020-09-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3012.6398
15189,2020-09-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3012.9043
15190,2020-09-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3013.1644
15191,2020-10-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3013.4141
15192,2020-10-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3014.1963
15193,2020-10-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3014.457
15194,2020-10-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3014.7194
15195,2020-10-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3014.9714
15196,2020-10-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3015.2341
15197,2020-10-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3015.4799
15198,2020-10-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3016.0019
15199,2020-10-12,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3016.2615
15200,2020-10-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3016.5223
15201,2020-10-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3016.781
15202,2020-10-15,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3017.0354
15203,2020-10-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3017.2662
15204,2020-10-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3017.7589
15205,2020-10-19,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3018.0055
15206,2020-10-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3018.2508
15207,2020-10-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3018.4971
15208,2020-10-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3018.7442
15209,2020-10-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3018.9776
15210,2020-10-25,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3019.4712
15211,2020-10-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3019.718
15212,2020-10-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3019.9622
15213,2020-10-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3020.1216
15214,2020-10-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3020.3672
15215,2020-10-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3020.5962
15216,2020-11-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3021.0876
15217,2020-11-02,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3021.3332
15218,2020-11-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3021.5788
15219,2020-11-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3021.8188
15220,2020-11-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3022.0568
15221,2020-11-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3022.2826
15222,2020-11-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3022.7595
15223,2020-11-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3022.9862
15224,2020-11-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3023.2277
15225,2020-11-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3023.4653
15226,2020-11-12,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3023.691
15227,2020-11-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3023.8901
15228,2020-11-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3024.4919
15229,2020-11-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3024.7159
15230,2020-11-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3024.9299
15231,2020-11-19,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3025.1383
15232,2020-11-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3025.346
15233,2020-11-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3025.7743
15234,2020-11-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3026.012
15235,2020-11-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3026.2473
15236,2020-11-25,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3026.4633
15237,2020-11-26,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3026.6783
15238,2020-11-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3026.9029
15239,2020-11-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3027.6087
15240,2020-12-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3027.8436
15241,2020-12-02,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3028.0863
15242,2020-12-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3028.3275
15243,2020-12-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3028.5519
15244,2020-12-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3029.0322
15245,2020-12-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3029.2793
15246,2020-12-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3029.5322
15247,2020-12-09,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3029.7913
15248,2020-12-10,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3030.0475
15249,2020-12-11,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3030.2926
15250,2020-12-13,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3030.7993
15251,2020-12-14,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3031.0451
15252,2020-12-15,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3031.2937
15253,2020-12-16,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3031.5517
15254,2020-12-17,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3031.8124
15255,2020-12-18,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3032.0635
15256,2020-12-20,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3032.5844
15257,2020-12-21,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3032.8464
15258,2020-12-22,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3033.1103
15259,2020-12-23,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3033.3735
15260,2020-12-24,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3033.6223
15261,2020-12-27,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3034.3942
15262,2020-12-28,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3034.6506
15263,2020-12-29,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3034.8978
15264,2020-12-30,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3035.1403
15265,2020-12-31,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3035.3663
15266,2021-01-01,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3035.5758
15267,2021-01-03,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3036.0221
15268,2021-01-04,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3036.2566
15269,2021-01-05,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3036.496
15270,2021-01-06,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3036.7465
15271,2021-01-07,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3037.0068
15272,2021-01-08,119110,HDFC Overnight Fund - Growth Option - Direct Plan,3037.249
